0x8000380	AgbMain
0x80181DC	bs8_exit_by_flight
0x8018218	sub_8014FBC
0x8018290	bsB_exit_by_move
0x80182BC	sub_8015060
0x80182F0	bsC_8016D70
0x80183AC	sub_8015150
0x8018430	sub_80151D4
0x80184F8	sub_801529C
0x801862C	sub_80153D0
0x8018740	unref_sub_80154E4
0x80187B0	dp01_battle_side_mark_buffer_for_execution
0x8018800	sub_80155A4
0x8018850	b_cancel_multi_turn_move_maybe
0x80188BC	sub_8015660
0x8018914	b_std_message
0x8018938	sub_80156DC
0x801899C	sub_8015740
0x8018A20	sub_80157C4
0x8018A88	b_movescr_stack_push
0x8018AA8	b_movescr_stack_push_cursor
0x8018ACC	b_movescr_stack_pop_cursor
0x8018AF0	sub_8015894
0x8018CF4	sub_8015A98
0x8018EEC	sub_8015C90
0x8018FB8	sub_8015D5C
0x8019058	sub_8015DFC
0x80197B4	sub_8016558
0x801A338	sub_80170DC
0x801A600	sub_80173A4
0x801A924	b_clear_atk_up_if_hit_flag_unless_enraged
0x801A974	sub_8017718
0x801B274	sub_8018018
0x801B414	castform_switch
0x801B580	sub_8018324
0x801D6D8	b_call_bc_move_exec
0x801D714	b_push_move_exec
0x801D754	sub_801A02C
0x801EB34	unref_sub_801B40C
0x801ECBC	sub_801B594
0x801ECE8	sub_801B5C0
0x801F050	sub_801B928
0x801F39C	atk00_attackcanceler
0x801F754	mcmd_jump_if_move_not_executed
0x801F7E4	atk40_801DBA0
0x801F854	sub_801C108
0x801F8C0	sub_801C174
0x801FA08	atk01_accuracycheck
0x801FD94	atk02_attackstring
0x801FDE8	atk03_ppreduce
0x801FFC4	atk04_critcalc
0x8020138	atk05_damagecalc1
0x8020244	sub_801CAF8
0x8020338	battle_attack_damage_modulate_by_effectivity
0x8020410	atk06_damagecalc2
0x8020688	b_wonderguard_and_levitate
0x8020914	b_attack_effectivity_adapt
0x80209CC	move_effectiveness_something
0x8020BA8	ai_rate_move
0x8020CC0	unref_sub_801D574
0x8020CFC	atk07_damagecalc3
0x8020EAC	atk08_cmd8
0x8021038	sub_801D8EC
0x80211AC	sub_801DA60
0x80211CC	sub_801DA80
0x8021298	atk0C_datahpupdate
0x8021694	atk0D_critmessage
0x80216E8	atk0E_missmessage
0x80217B8	atk0F_resultmessage
0x8021968	atk10_printstring
0x80219A8	atk11_printstring2
0x80219EC	atk12_waitmessage
0x8021A48	atk13_printfromtable
0x8021A9C	atk14_printfromtable2
0x8021B00	sub_801E3B4
0x8021B38	sub_801E3EC
0x8022D60	atk15_seteffectwithchancetarget
0x8022E80	sub_801F708
0x8022E90	sub_801F718
0x8022EA0	sub_801F728
0x8022F24	sub_801F7AC
0x80232AC	sub_801FB34
0x80232E8	atkE2_cmde2
0x802334C	atk1C_jumpifstatus
0x80233C4	atk1D_jumpifsecondarystatus
0x802343C	atk1E_jumpifability
0x802352C	sub_801FDB4
0x80235A4	sub_801FE2C
0x802369C	atk21_jumpifspecialstatusflag
0x8023720	sub_801FFA8
0x802377C	sub_8020004
0x802412C	sub_80209B4
0x80242CC	sub_8020B54
0x8024314	atk25_resetflags
0x802432C	sub_8020BB4
0x8024344	atk27_cmd27
0x802438C	sub_8020C14
0x80243AC	atk29_jumpifbyte
0x802444C	sub_8020CD4
0x80244F4	sub_8020D7C
0x80245A8	sub_8020E30
0x8024630	sub_8020EB8
0x80246B4	sub_8020F3C
0x80246DC	sub_8020F64
0x8024708	sub_8020F90
0x8024734	atk31_copyarray
0x8024788	atk32_memcpy_with_offset
0x80247F4	sub_802107C
0x8024820	atk34_orhalfword
0x8024858	atk35_orword
0x802489C	sub_8021124
0x80248C8	atk37_bichalfword
0x8024900	atk38_bicword
0x8024944	atk39_pause
0x8024984	sub_802120C
0x80249A4	atk3B_8022C68
0x80249FC	atk3C_return
0x8024A08	sub_8021290
0x8024A28	sub_80212B0
0x8024A40	atk3F_end3
0x8024A70	atk41_call
0x8024AA0	atk42_jumpiftype2
0x8024AFC	sub_8021384
0x8024B48	sub_80213D0
0x8024B68	atk46_cmd46
0x8024C2C	sub_80214B4
0x8024CF8	atk47
0x8024D74	atk48_playstatchangeanimation
0x8024F70	sub_80217F8
0x8025A54	atk4A_damageflags
0x8025CA4	atk4B_cmd4b
0x8025CF4	atk4C_switch1
0x8025D68	sub_80225F0
0x8025EFC	sub_8022784
0x8025FA8	sub_8022830
0x80261B4	sub_8022A3C
0x8026210	atk50_openpartyscreen
0x8026A94	sub_802331C
0x8026C9C	sub_8023524
0x8026F44	sub_80237CC
0x8026F84	atk54_802511C
0x8026FC0	sub_8023848
0x8026FFC	atk56_8025194
0x802702C	atk57_80251C4_flee
0x8027064	atk58_cmd58
0x8027098	atk59_8025230
0x80271F8	sub_8023A80
0x8027250	sub_8023AD8
0x8027270	sub_8023AF8
0x80275EC	atk5B_80256E0
0x80276FC	atk5C_cmd5c
0x802778C	sub_8024014
0x802790C	atk5E_8025A70
0x80279C0	atk5F_8025B24
0x8027A10	atk60_cmd60
0x8027A40	atk61_8025BA4
0x8027B08	atk62_08025C6C
0x8027B38	atk63_jumptoattack
0x8027B9C	atk64_statusanimation
0x8027C2C	atk65_8025D90
0x8027CD4	atk66_8025E38
0x8027D68	atk67_8025ECC
0x8027E18	sub_80246A0
0x8027E50	atk69_8025FE0
0x8027FCC	atk6A_stash_item_for_side
0x8028038	sub_80248C0
0x8028074	sub_80248FC
0x80283C4	sub_8024C4C
0x80283DC	atk6E_state0_side_becomes_attacker
0x80283FC	atk6F_8026810
0x8028430	atk70_record_ability_usage_of_side
0x8028464	sub_8024CEC
0x802848C	atk71_80268A0
0x80284A4	atk72_flee
0x80284E8	atk73_cmd73
0x80285A4	atk74_hp_tresholds_2
0x8028660	atk75_8026A58
0x80286B8	sub_8024F40
0x80288A8	atk77_setprotect
0x80289E4	atk78_faintifabilitynotdamp
0x8028B00	atk79_setuserhptozero
0x8028B60	sub_80253E8
0x8028C04	sub_802548C
0x8028C80	sub_8025508
0x8028E48	sub_80256D0
0x8028E9C	atk7E_setreflect
0x8028F54	sub_80257DC
0x8029014	atk80_manipulatedamage
0x8029094	atk81_setrest
0x8029164	atk82_jumpifnotfirstturn
0x80291AC	sub_8025A34
0x80291BC	sub_8025A44
0x8029258	sub_8025AE0
0x80292D4	sub_8025B5C
0x8029350	atk86_stockpiletobasedamage
0x8029478	sub_8025D00
0x8029564	atk88_negativedamage
0x8029598	sub_8025E20
0x8029A3C	atk89_statbuffchange
0x8029A90	atk8A_normalisebuffs
0x8029AE4	atk8B_setbide
0x8029B54	atk8C_confuseifrepeatingattackends
0x8029B94	atk8D_setloopcounter
0x8029BE0	sub_8026468
0x8029C38	sub_80264C0
0x8029D08	sub_8026590
0x802A004	sub_802688C
0x802A1A8	atk91_givemoney
0x802A238	atk92_setlightscreen
0x802A2F0	sub_8026B78
0x802A5D0	atk94_gethalfcurrentenemyhp
0x802A60C	sub_8026E94
0x802A664	sub_8026EEC
0x802A7DC	sub_8027064
0x802A9B0	sub_8027238
0x802AAC0	sub_8027348
0x802AB54	atk9A_setincreasedcriticalchance
0x802ABB0	atk9B_transformdataexecution
0x802AD50	sub_80275D8
0x802AE0C	sub_8027694
0x802AE54	atk9D_copyattack
0x802B030	sub_80278B8
0x802B198	sub_8027960
0x802B1C8	atkA0_psywavedamageeffect
0x802B21C	atkA1_counterdamagecalculator
0x802B314	atkA2_mirrorcoatdamagecalculator
0x802B40C	atkA3_disablelastusedattack
0x802B550	atkA4_setencore
0x802B684	sub_8027E4C
0x802B77C	sub_8027F44
0x802B974	atkA7_setalwayshitflag
0x802B9CC	atkA8_copymovepermanently
0x802BB88	sub_8028350
0x802BBC4	sub_802838C
0x802BBEC	move_weather_interaction
0x802BC58	sub_8028420
0x802BD90	sub_8028558
0x802BDC0	b_feature_update_destiny_bond
0x802BE20	atkAB_802A458
0x802BE38	atkAC_remaininghptopower
0x802BEA0	sub_8028668
0x802C090	sub_8028858
0x802C30C	sub_8028AD4
0x802C3A8	sub_8028B70
0x802C434	sub_8028BFC
0x802C464	atkB2_setperishsong
0x802C51C	atkB3_rolloutdamagecalculation
0x802C698	atkB4_jumpifconfusedandattackmaxed
0x802C700	sub_8028EC8
0x802C7B4	atkB6_happinesstodamagecalculation
0x802C838	atkB7_presentdamagecalculation
0x802C8F4	sub_80290BC
0x802C984	atkB9_magnitudedamagecalculation
0x802CAA8	sub_8029270
0x802CC20	sub_80293E8
0x802CC78	atkBC_maxattackhalvehp
0x802CCF8	atkBD_copyfoestats
0x802CD40	atkBE_breakfree
0x802CE84	sub_802964C
0x802CEB4	atkC0_recoverbasedonsunlight
0x802CFBC	sub_8029784
0x802D0E4	atkC2_selectnexttarget
0x802D158	atkC3_setfutureattack
0x802D280	atkC4_802B910
0x802D490	atkC5_hidepreattack
0x802D514	atkC6_unhidepostattack
0x802D5A4	atkC7_setminimize
0x802D5E4	sub_8029DAC
0x802D63C	atkC9_jumpifattackandspecialattackcannotfall
0x802D6D8	atkCA_setforcedtarget
0x802D724	atkCB_setcharge
0x802D788	atkCC_callterrainattack
0x802D7FC	atkCD_cureifburnedparalysedorpoisoned
0x802D880	atkCE_settorment
0x802D8D8	atkCF_jumpifnodamage
0x802D934	atkD0_settaunt
0x802D9A8	sub_802A170
0x802DA50	sub_802A218
0x802DCE8	sub_802A4B0
0x802DD60	atkD4_802C408
0x802DE34	sub_802A5FC
0x802DE8C	atkD6_doubledamagedealtifdamaged
0x802DEF4	sub_802A6BC
0x802DF64	atkD8_setdamagetohealthdifference
0x802DFD0	atkD9_scaledamagebyhealthratio
0x802E034	atkDA_abilityswap
0x802E0CC	atkDB_imprisoneffect
0x802E1CC	atkDC_setgrudge
0x802E224	atkDD_weightdamagecalculation
0x802E2BC	atkDE_asistattackselect
0x802E434	atkDF_setmagiccoat
0x802E4B8	atkE0_setstealstatchange
0x802E534	atkE1_802CBE4
0x802E610	sub_802ADD8
0x802E694	atkE3_jumpiffainted
0x802E6E8	sub_802AEB0
0x802E7A0	sub_802AF68
0x802E88C	atkE6_castform_transform
0x802E8F8	atkE7_castform_switch
0x802E940	atkE8_settypebasedhalvers
0x802E9F8	sub_802B1C0
0x802EAC4	atkEA_recycleitem
0x802EB68	atkEB_settypetoterrain
0x802EC18	sub_802B3E0
0x802ECEC	sub_802B4B4
0x802ED54	sub_802B51C
0x802EDF0	sub_802B5B8
0x802F198	sub_802B960
0x802F218	sub_802B9E0
0x802F2C8	sub_802BA90
0x802F40C	sub_802BBD4
0x802F4A4	sub_802BC6C
0x802F4C4	nullsub_6
0x802F4C8	atkF3_receive_new_pokemon_maybe
0x802F728	sub_802BEF0
0x802F758	sub_802BF20
0x802F780	sub_802BF48
0x802F78C	sub_802BF54
0x802F7A8	nullsub_91
0x802F7AC	sub_802BF74
0x802F7D4	dp01_tbl1_exec_completed
0x802F84C	sub_802C014
0x802F89C	bx_0802E404
0x802F8D0	sub_802C098
0x802FAF0	unref_sub_802C2B8
0x802FB24	sub_802C2EC
0x802FEC4	sub_802C68C
0x8030480	sub_802CA60
0x8030B68	sub_802D148
0x8030BAC	sub_802D18C
0x8030C24	debug_sub_8030C24
0x803107C	debug_sub_803107C
0x8031190	sub_802D204
0x80311C8	sub_802D23C
0x8031200	sub_802D274
0x803126C	sub_802D2E0
0x80312A8	sub_802D31C
0x803148C	sub_802D500
0x803160C	sub_802D680
0x80316BC	sub_802D730
0x8031724	sub_802D798
0x80317F8	c3_0802FDF4
0x8031828	bx_t1_healthbar_update
0x8031898	sub_802D90C
0x80318B0	sub_802D924
0x8031A28	sub_802DA9C
0x8031AF8	sub_802DB6C
0x8031C3C	sub_802DCB0
0x8031C9C	sub_802DD10
0x8031D50	sub_802DDC4
0x8031D9C	sub_802DE10
0x8031E38	sub_802DEAC
0x8031EA4	sub_802DF18
0x8031EBC	sub_802DF30
0x8031F14	sub_802DF88
0x8031F90	sub_802E004
0x8031FC8	sub_802E03C
0x8032004	bx_wait_t1
0x803203C	bx_blink_t1
0x80320B8	sub_802E12C
0x803213C	sub_802E1B0
0x80321AC	sub_802E220
0x8032260	sub_802E2D4
0x8032340	sub_802E3B4
0x803236C	nullsub_7
0x8032370	sub_802E3E4
0x803239C	nullsub_8
0x80323A0	sub_802E414
0x80323B0	sub_802E424
0x80323C0	sub_802E434
0x80323EC	sub_802E460
0x8032418	b_link_standby_message
0x803245C	dp01t_00_1_getattr
0x80324D0	dp01_getattr_by_ch1_for_player_pokemon_
0x8032C7C	sub_802ECF0
0x8032D04	dp01t_02_1_setattr
0x8032D5C	dp01_setattr_by_ch1_for_player_pokemon
0x8033758	sub_802F7CC
0x80337CC	sub_802F840
0x8033834	sub_802F8A8
0x80338C0	sub_802F934
0x8033A2C	sub_802FAA0
0x8033AB8	sub_802FB2C
0x8033B40	sub_802FBB4
0x8033C6C	sub_802FCE0
0x8033D48	sub_802FDBC
0x8033E08	sub_802FE7C
0x8033EEC	sub_802FF60
0x8033F0C	sub_802FF80
0x8033F5C	sub_802FFD0
0x8033FB8	sub_803002C
0x8033FE8	dp01t_0F_1_move_anim
0x803411C	sub_8030190
0x8034280	sub_80302F4
0x80342E4	dp01t_11_1_message_for_player_only
0x8034308	sub_803037C
0x80343F0	nullsub_42
0x80343F4	sub_8030468
0x8034434	sub_80304A8
0x80344BC	sub_8030530
0x8034520	sub_8030594
0x8034600	sub_8030674
0x8034624	sub_8030698
0x8034724	sub_8030798
0x80347C0	sub_8030834
0x8034834	sub_80308A8
0x803489C	sub_8030910
0x8034908	sub_803097C
0x8034914	sub_8030988
0x80349C8	sub_8030A3C
0x80349F8	sub_8030A6C
0x8034A04	sub_8030A78
0x8034A18	sub_8030A8C
0x8034A2C	sub_8030AA0
0x8034A40	sub_8030AB4
0x8034A54	sub_8030AC8
0x8034A70	sub_8030AE4
0x8034AA8	sub_8030B1C
0x8034AC0	sub_8030B34
0x8034AE8	dp01t_29_1_blink
0x8034B58	sub_8030BCC
0x8034B64	sub_8030BD8
0x8034BA8	sub_8030C1C
0x8034BD8	sub_8030C4C
0x8034C18	dp01t_2E_1_battle_intro
0x8034C4C	sub_8030CC0
0x8034DC4	sub_8030E38
0x8034E2C	task05_08033660
0x8034F38	sub_8030FAC
0x8034FF0	sub_8031064
0x8035030	sub_80310A4
0x803507C	sub_80310F0
0x80350A0	dp01t_33_1_enemy_move
0x8035100	bx_exec_buffer_A_ch0_tbl1
0x8035168	dp01t_35_1_link_standby_message_and_free_vram
0x80351C4	sub_8031238
0x803522C	sub_80312A0
0x8035278	nullsub_43
0x803527C	sub_80312F0
0x80352F0	unref_sub_8031364
0x803532C	sub_80313A0
0x803535C	move_anim_start_t2_for_situation
0x8035454	move_anim_start_t3
0x8035574	sub_80315E8
0x80355C8	sub_803163C
0x80355EC	move_anim_start_t4
0x8035658	sub_80316CC
0x80356AC	sub_8031720
0x80356B0	mplay_80342A4
0x8035720	sub_8031794
0x8035888	sub_80318FC
0x80359F0	unref_sub_8031A64
0x80359F4	nullsub_9
0x80359F8	sub_8031A6C
0x8035A80	sub_8031AF4
0x8035AFC	nullsub_10
0x8035B00	sub_8031B74
0x8035B2C	unref_sub_8031BA0
0x8035BBC	sub_8031C30
0x8035CE8	load_gfxc_health_bar
0x8035CFC	battle_load_something
0x8035E74	sub_8031EE8
0x8035E98	sub_8031F0C
0x8035EB0	sub_8031F24
0x8035F14	sub_8031F88
0x8035F50	sub_8031FC4
0x80362DC	sub_8032350
0x80363F0	refresh_graphics_maybe
0x8036448	sub_80324BC
0x803646C	sub_80324E0
0x8036484	sub_80324F8
0x8036544	sub_80325B8
0x8036590	unref_sub_8032604
0x80365C4	sub_8032638
0x8036678	sub_80326EC
0x8036758	sub_80327CC
0x8036830	sub_80328A4
0x8036904	sub_8032978
0x8036910	sub_8032984
0x8036994	sub_8032A08
0x80369C4	sub_8032A38
0x8036A34	sub_8032AA8
0x8036A68	nullsub_45
0x8036A6C	sub_8032AE0
0x8036A88	sub_8032AFC
0x8036AD8	sub_8032B4C
0x8036B10	sub_8032B84
0x8036B48	sub_8032BBC
0x8036BD8	sub_8032C4C
0x8036C14	sub_8032C88
0x8036DB8	sub_8032E2C
0x8036FA4	sub_8033018
0x8037054	sub_80330C8
0x80370A8	sub_803311C
0x80370EC	sub_8033160
0x803715C	sub_80331D0
0x8037174	bx_blink_t7
0x80371F0	sub_8033264
0x803725C	sub_80332D0
0x8037294	sub_8033308
0x8037360	sub_80333D4
0x8037420	sub_8033494
0x803744C	sub_80334C0
0x8037478	sub_80334EC
0x80374B0	dp01t_00_7_getattr
0x8037524	sub_8033598
0x8037CD0	dp01t_01_2_read_pokmon_data_slice
0x8037D58	dp01t_02_7_setattr
0x8037DB0	sub_8033E24
0x80386D0	sub_8034744
0x8038744	sub_80347B8
0x803889C	sub_8034910
0x80388E8	sub_803495C
0x8038A6C	sub_8034AE0
0x8038B00	sub_8034B74
0x8038B88	sub_8034BFC
0x8038D70	sub_8034DC0
0x8038F34	sub_8034F84
0x8038FE0	sub_8035030
0x8039084	sub_80350D4
0x8039090	sub_80350E0
0x803909C	sub_80350EC
0x80390A8	sub_80350F8
0x80390B4	sub_8035104
0x80391E8	sub_8035238
0x803934C	sub_803539C
0x80393B0	sub_8035400
0x80393BC	sub_803540C
0x80393CC	sub_803541C
0x80393D8	sub_8035428
0x8039628	sub_8035590
0x8039658	sub_80355C0
0x8039758	sub_80356C0
0x8039764	sub_80356CC
0x8039854	sub_80357BC
0x8039860	sub_80357C8
0x80398D4	sub_803583C
0x803993C	sub_80358A4
0x8039948	sub_80358B0
0x8039954	sub_80358BC
0x8039960	sub_80358C8
0x803996C	sub_80358D4
0x8039978	sub_80358E0
0x8039984	sub_80358EC
0x8039990	sub_80358F8
0x803999C	sub_8035904
0x80399A8	sub_8035910
0x80399C4	sub_803592C
0x80399FC	sub_8035964
0x8039A14	sub_803597C
0x8039A3C	dp01t_29_7_blink
0x8039AAC	sub_8035A14
0x8039AB8	sub_8035A20
0x8039AFC	sub_8035A64
0x8039B2C	sub_8035A94
0x8039B68	dp01t_2E_7_battle_intro
0x8039B9C	sub_8035B04
0x8039CA8	sub_8035C10
0x8039CDC	sub_8035C44
0x8039DC0	dp01t_30_7_0803D67C
0x8039EC4	sub_8035E2C
0x8039F04	sub_8035E6C
0x8039F50	sub_8035EB8
0x8039F5C	sub_8035EC4
0x8039FBC	dp01t_34_7_move_anim_start_t3
0x803A024	sub_8035F8C
0x803A030	sub_8035F98
0x803A03C	sub_8035FA4
0x803A080	nullsub_46
0x803A084	ai_switch_perish_song
0x803A0EC	sub_8036054
0x803A280	sub_80361E8
0x803A4A8	ai_switchout_natural_cure
0x803A5AC	ai_has_super_effective_move_on_field
0x803A6F4	ai_is_too_invested_in_stat_buffs
0x803A73C	sub_80366A4
0x803A99C	sub_8036904
0x803ABA4	sub_8036B0C
0x803ACF4	sub_8036C4C
0x803AD7C	sub_8036CD4
0x803B0D8	ai_identify_item_effect
0x803B134	sub_803708C
0x803B5B4	nullsub_47
0x803B5B8	sub_8037510
0x803B5D4	sub_803752C
0x803B624	sub_803757C
0x803B65C	sub_80375B4
0x803B6EC	sub_8037644
0x803B728	sub_8037680
0x803B8E8	sub_8037840
0x803BB1C	sub_8037A74
0x803BBCC	sub_8037B24
0x803BC20	sub_8037B78
0x803BC64	sub_8037BBC
0x803BCD4	sub_8037C2C
0x803BCEC	dp01t_0F_4_move_anim
0x803BD68	sub_8037CC0
0x803BDD4	sub_8037D2C
0x803BE0C	sub_8037D64
0x803BED8	sub_8037E30
0x803BF98	sub_8037EF0
0x803BFDC	sub_8037F34
0x803C054	sub_8037FAC
0x803C080	sub_8037FD8
0x803C0AC	dp01_tbl4_exec_completed
0x803C124	dp01t_00_4_getattr
0x803C198	dp01_getattr_by_ch1_for_player_pokemon__
0x803C944	sub_803889C
0x803C950	sub_80388A8
0x803C9A8	sub_8038900
0x803D2C8	sub_8039220
0x803D33C	sub_8039294
0x803D48C	sub_80393E4
0x803D4D8	sub_8039430
0x803D65C	sub_80395B4
0x803D6F0	sub_8039648
0x803D778	sub_80396D0
0x803D94C	sub_80398A4
0x803D958	sub_80398B0
0x803DA04	sub_803995C
0x803DAA8	sub_8039A00
0x803DAB4	sub_8039A0C
0x803DAC0	sub_8039A18
0x803DACC	sub_8039A24
0x803DAD8	sub_8039A30
0x803DC0C	sub_8039B64
0x803DD70	sub_8039CC8
0x803DDD4	sub_8039D2C
0x803DDE0	sub_8039D38
0x803DDEC	sub_8039D44
0x803DDF8	sub_8039D50
0x803DE04	sub_8039D5C
0x803DE10	sub_8039D68
0x803DE1C	sub_8039D74
0x803DE28	sub_8039D80
0x803DF18	sub_8039E70
0x803DF24	sub_8039E7C
0x803DF98	sub_8039EF0
0x803E000	sub_8039F58
0x803E00C	sub_8039F64
0x803E018	sub_8039F70
0x803E024	sub_8039F7C
0x803E030	sub_8039F88
0x803E03C	sub_8039F94
0x803E048	sub_8039FA0
0x803E054	sub_8039FAC
0x803E060	sub_8039FB8
0x803E06C	sub_8039FC4
0x803E088	sub_8039FE0
0x803E0C0	sub_803A018
0x803E0D8	sub_803A030
0x803E100	dp01t_29_4_blink
0x803E170	sub_803A0C8
0x803E17C	sub_803A0D4
0x803E1C0	sub_803A118
0x803E1F0	sub_803A148
0x803E22C	dp01t_2E_4_battle_intro
0x803E260	sub_803A1B8
0x803E36C	sub_803A2C4
0x803E450	sub_803A3A8
0x803E484	sub_803A3DC
0x803E588	sub_803A4E0
0x803E5C8	sub_803A520
0x803E614	sub_803A56C
0x803E620	sub_803A578
0x803E680	bx_exec_buffer_A_ch0_tbl4
0x803E6E8	sub_803A640
0x803E6F4	sub_803A64C
0x803E700	sub_803A658
0x803E764	nullsub_48
0x803E768	ZeroBoxMonData
0x803E780	ZeroMonData
0x803E800	ZeroPlayerPartyMons
0x803E820	ZeroEnemyPartyMons
0x803E840	CreateMon
0x803E8B0	CreateBoxMon
0x803EB84	CreateMonWithNature
0x803EBEC	CreateMonWithGenderNatureLetter
0x803ECEC	CreateMaleMon
0x803ED54	CreateMonWithIVsPersonality
0x803ED94	CreateMonWithIVsOTID
0x803EE08	CreateMonWithEVSpread
0x803EE90	sub_803ADE8
0x803F020	sub_803AF78
0x803F1CC	CalculateBoxMonChecksum
0x803F260	CalculateMonStats
0x803F55C	debug_sub_803F55C
0x803F804	sub_803B4B4
0x803F854	GetLevelFromMonExp
0x803F8C0	GetLevelFromBoxMonExp
0x803F92C	GiveMoveToMon
0x803F940	GiveMoveToBoxMon
0x803F9B0	GiveMoveToBattleMon
0x803F9F4	SetMonMoveSlot
0x803FA34	SetBattleMonMoveSlot
0x803FA64	GiveMonInitialMoveset
0x803FA70	GiveBoxMonInitialMoveset
0x803FB18	sub_803B7C8
0x803FC24	DeleteFirstMoveAndGiveMoveToMon
0x803FCD0	DeleteFirstMoveAndGiveMoveToBoxMon
0x803FD7C	CalculateBaseDamage
0x8040698	sub_803C348
0x8040784	sub_803C434
0x8040808	GetMonGender
0x8040818	GetBoxMonGender
0x8040874	GetGenderFromSpeciesAndPersonality
0x80408BC	GetMonSpriteTemplate_803C56C
0x80408F0	GetMonSpriteTemplate_803C5A0
0x8040940	EncryptBoxMon
0x8040964	DecryptBoxMon
0x8040988	GetSubstruct
0x8040EB0	GetMonData
0x8040F4C	GetBoxMonData
0x804154C	SetMonData
0x804163C	SetBoxMonData
0x8041C60	CopyMon
0x8041C6C	GiveMonToPlayer
0x8041CE8	SendMonToPC
0x8041D68	CalculatePlayerPartyCount
0x8041DAC	CalculateEnemyPartyCount
0x8041DF0	sub_803DAA0
0x8041E64	GetAbilityBySpecies
0x8041EA8	GetMonAbility
0x8041EDC	CreateSecretBaseEnemyParty
0x8041FF8	GetSecretBaseTrainerPicIndex
0x8042034	GetSecretBaseTrainerNameIndex
0x8042070	PlayerPartyAndPokemonStorageFull
0x80420A4	PokemonStorageFull
0x80420F0	GetSpeciesName
0x804213C	CalculatePPWithBonus
0x8042184	RemoveMonPPBonus
0x80421C0	RemoveBattleMonPPBonus
0x80421D8	CopyPlayerPartyMonToBattleData
0x80424DC	ExecuteTableBasedItemEffect_
0x8042500	sub_803E1B0
0x80434BC	HealStatusConditions
0x804352C	sub_803F1DC
0x8043674	sub_803F324
0x80436C8	sub_803F378
0x80437B4	GetNature
0x80437CC	GetNatureFromPersonality
0x80437DC	GetEvolutionTargetSpecies
0x8043B04	HoennPokedexNumToSpecies
0x8043B50	NationalPokedexNumToSpecies
0x8043B9C	NationalToHoennOrder
0x8043BE8	SpeciesToNationalPokedexNum
0x8043C0C	SpeciesToHoennPokedexNum
0x8043C30	HoennToNationalOrder
0x8043C54	SpeciesToCryId
0x8043C88	unref_sub_803F938
0x8043DA4	DrawSpindaSpots
0x8043EB8	sub_803FB68
0x8043F2C	sub_803FBBC
0x8043F6C	sub_803FBFC
0x8043FA4	sub_803FC34
0x8043FC8	sub_803FC58
0x8043FE4	nature_stat_mod
0x8044044	AdjustFriendship
0x80441E0	MonGainEVs
0x8044390	GetMonEVCount
0x80443B8	RandomlyGivePartyPokerus
0x8044480	CheckPartyPokerus
0x80444E8	CheckPartyHasHadPokerus
0x8044548	UpdatePartyPokerusTime
0x80445C0	PartySpreadPokerus
0x8044670	TryIncrementMonLevel
0x80446E4	CanMonLearnTMHM
0x804473C	sub_80403CC
0x804488C	sub_804051C
0x80448E4	sub_8040574
0x8044A48	SpeciesToPokedexNum
0x8044A80	sub_8040710
0x8044A98	sub_8040728
0x8044C2C	sub_80408BC
0x8044C48	current_map_music_set__default_for_battle
0x8044C74	pokemon_get_pal
0x8044CAC	species_and_otid_get_pal
0x8044D00	sub_8040990
0x8044D38	sub_80409C8
0x8044D70	sub_8040A00
0x8044DAC	sub_8040A3C
0x8044DC4	sub_8040A54
0x8044DEC	sub_8040A7C
0x8044E14	sub_8040AA4
0x8044E40	sub_8040AD0
0x8044E8C	sub_8040B1C
0x8044E98	pokemon_restore_pp
0x8044EFC	sub_8040B8C
0x8044FA8	sub_8040C38
0x8045024	sub_8040CB4
0x8045050	sub_8040CE0
0x8045078	sub_8040D08
0x80450AC	sub_8040D3C
0x80450FC	sub_8040D8C
0x804511C	unref_sub_8040DAC
0x804515C	de_sub_8040FE0
0x8045170	de_sub_8040FF4
0x8045188	de_sub_804100C
0x80451A0	de_sub_8041024
0x8045288	de_sub_804110C
0x804528C	Sin
0x80452A8	Cos
0x80452C8	Sin2
0x804530C	Cos2
0x8045324	Random
0x8045344	SeedRng
0x8045354	object_new_hidden_with_callback
0x8045390	StoreWordInTwoHalfwords
0x8045398	LoadWordFromTwoHalfwords
0x80453A8	sub_8040F08
0x80453D4	sub_8040F34
0x8045420	sub_8040F80
0x80455EC	sub_804114C
0x8045614	sub_8041174
0x804566C	unref_sub_80411CC
0x80456B0	BlendPalette
0x8045750	pokemon_get_nick
0x8045770	pokemon_get_nick_
0x8045790	daycare_count_pokemon
0x80457C4	sub_8041324
0x8045834	daycare_empty_slot
0x8045868	sub_80413C8
0x804593C	daycare_send
0x8045960	sub_80414C0
0x80459BC	sub_804151C
0x8045A10	sub_8041570
0x8045AE8	sub_8041648
0x8045B04	sub_8041664
0x8045B40	sub_80416A0
0x8045B88	sub_80416E8
0x8045BC8	sub_8041728
0x8045C10	sub_8041770
0x8045C30	sub_8041790
0x8045C58	sub_80417B8
0x8045C94	sub_80417F4
0x8045CC4	unref_sub_8041824
0x8045D10	sub_8041870
0x8045D90	sub_80418F0
0x8045DBC	sub_804191C
0x8045DE0	sub_8041940
0x8045DF0	sub_8041950
0x8045E00	sub_8041960
0x8045E48	sub_80419A8
0x8045FBC	pokemon_get_eggmoves
0x8046064	daycare_build_child_moveset
0x8046304	sub_8041E64
0x804631C	sub_8041E7C
0x804632C	incense_effects
